parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc
CHL_A_COR,CHL1015-24 ,,,1015-24,078,SURF,2024-07-17,12:03:00 PM,0,0.00,,ug/L,19.26,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL1016-24 ,,,1016-24,078,SURF,2024-07-17,12:03:00 PM,0,0.00,,ug/L,19.51,,,Hamilton_City,Hamilton City 1,
CHL_A_COR,CHL997-24 ,,,997-24,192,SURF,2024-07-17,2:14:00 PM,0,0.00,,ug/L,31.89,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL998-24 ,,,998-24,192,SURF,2024-07-17,2:14:00 PM,0,0.00,,ug/L,29.54,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL1003-24 ,,,1003-24,087,SURF,2024-07-17,3:25:00 PM,0,0.00,,ug/L,4.34,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1004-24 ,,,1004-24,087,SURF,2024-07-17,3:25:00 PM,0,0.00,,ug/L,4.28,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1021-24 ,,,1021-24,274,SURF,2024-07-18,10:46:00 AM,0,0.00,,ug/L,1.27,,,Alpine,Alpine 1,
CHL_A_COR,CHL1022-24 ,,,1022-24,274,SURF,2024-07-18,10:46:00 AM,0,0.00,,ug/L,1.42,,,Alpine,Alpine 1,
CHL_A_COR,CHL1033-24 ,,,1033-24,117,SURF,2024-07-19,9:33:00 AM,0,0.00,,ug/L,35.73,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL1034-24 ,,,1034-24,117,SURF,2024-07-19,9:33:00 AM,0,0.00,,ug/L,35.99,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL915-24 ,,,915-24,120,SURF,2024-07-19,11:30:00 AM,0,0.00,,ug/L,36.74,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL916-24 ,,,916-24,120,SURF,2024-07-19,11:30:00 AM,0,0.00,,ug/L,36.75,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL1027-24 ,,,1027-24,438,SURF,2024-07-19,11:48:00 AM,0,0.00,,ug/L,4.04,,,Bethel,Bethel 1,
CHL_A_COR,CHL1028-24 ,,,1028-24,438,SURF,2024-07-19,11:48:00 AM,0,0.00,,ug/L,4.19,,,Bethel,Bethel 1,
CHL_A_COR,CHL1090-24 ,,,1090-24,049,SURF,2024-07-22,9:47:00 AM,0,0.00,,ug/L,61.69,,,Macon,Macon 1,
CHL_A_COR,CHL1091-24 ,,,1091-24,049,SURF,2024-07-22,9:47:00 AM,0,0.00,,ug/L,57.82,,,Macon,Macon 1,
CHL_A_COR,CHL1078-24 ,,,1078-24,115,SURF,2024-07-22,11:10:00 AM,0,0.00,,ug/L,8.21,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL1079-24 ,,,1079-24,115,SURF,2024-07-22,11:10:00 AM,0,0.00,,ug/L,8.26,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL921-24 ,,,921-24,088,SURF,2024-07-22,11:31:00 AM,0,0.00,,ug/L,15.91,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL922-24 ,,,922-24,088,SURF,2024-07-22,11:31:00 AM,0,0.00,,ug/L,15.27,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1072-24 ,,,1072-24,003,SURF,2024-07-22,2:08:00 PM,0,0.00,,ug/L,4.25,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1073-24 ,,,1073-24,003,SURF,2024-07-22,2:08:00 PM,0,0.00,,ug/L,4.22,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL910-24 ,,,910-24,005,SURF,2024-07-22,3:40:00 PM,0,0.00,,ug/L,2.46,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL911-24 ,,,911-24,005,SURF,2024-07-22,3:40:00 PM,0,0.00,,ug/L,2.42,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1084-24 ,,,1084-24,197,SURF,2024-07-22,5:07:00 PM,0,0.00,,ug/L,25.15,,,Prairie,Prairie 1,
CHL_A_COR,CHL1085-24 ,,,1085-24,197,SURF,2024-07-22,5:07:00 PM,0,0.00,,ug/L,24.96,,,Prairie,Prairie 1,
CHL_A_COR,CHL1118-24 ,,,1118-24,014,SURF,2024-07-23,8:44:00 AM,0,0.00,,ug/L,13.67,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1119-24 ,,,1119-24,014,SURF,2024-07-23,8:44:00 AM,0,0.00,,ug/L,12.60,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1112-24 ,,,1112-24,021,SURF,2024-07-23,10:47:00 AM,0,0.00,,ug/L,2.10,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1113-24 ,,,1113-24,021,SURF,2024-07-23,10:47:00 AM,0,0.00,,ug/L,2.01,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1100-24 ,,,1100-24,018,SURF,2024-07-23,12:46:00 PM,0,0.00,,ug/L,0.99,,,Capri,Capri 1,
CHL_A_COR,CHL1101-24 ,,,1101-24,018,SURF,2024-07-23,12:46:00 PM,0,0.00,,ug/L,1.03,,,Capri,Capri 1,
CHL_A_COR,CHL1106-24 ,,,1106-24,112,SURF,2024-07-23,2:27:00 PM,0,0.00,,ug/L,0.57,,,Shayne,Shayne 1,
CHL_A_COR,CHL1107-24 ,,,1107-24,112,SURF,2024-07-23,2:27:00 PM,0,0.00,,ug/L,0.56,,,Shayne,Shayne 1,
CHL_A_COR,CHL929-24 ,,,929-24,030,SURF,2024-07-24,7:45:00 AM,0,0.00,,ug/L,18.26,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL930-24 ,,,930-24,030,SURF,2024-07-24,7:45:00 AM,0,0.00,,ug/L,18.57,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL953-24 ,,,953-24,036,SURF,2024-07-24,9:54:00 AM,0,0.00,,ug/L,2.67,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL954-24 ,,,954-24,036,SURF,2024-07-24,9:54:00 AM,0,0.00,,ug/L,2.58,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL939-24 ,,,939-24,098,SURF,2024-07-24,12:58:00 PM,0,0.00,,ug/L,4.89,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL940-24 ,,,940-24,098,SURF,2024-07-24,12:58:00 PM,0,0.00,,ug/L,4.89,,,Table_Rock,Table Rock 1,
CHL_A_COR,CHL941-24 ,,,941-24,110,SURF,2024-07-24,3:39:00 PM,0,0.00,,ug/L,2.29,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL942-24 ,,,942-24,110,SURF,2024-07-24,3:39:00 PM,0,0.00,,ug/L,2.31,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL947-24 ,,,947-24,110-FD,SURF,2024-07-24,3:39:00 PM,0,0.00,,ug/L,2.18,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL948-24 ,,,948-24,110-FD,SURF,2024-07-24,3:39:00 PM,0,0.00,,ug/L,2.22,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL959-24 ,,,959-24,011,SURF,2024-07-25,11:04:00 AM,0,0.00,,ug/L,5.44,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL960-24 ,,,960-24,011,SURF,2024-07-25,11:04:00 AM,0,0.00,,ug/L,5.42,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL965-24 ,,,965-24,039,SURF,2024-07-26,9:09:00 AM,0,0.00,,ug/L,0.86,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL966-24 ,,,966-24,039,SURF,2024-07-26,9:09:00 AM,0,0.00,,ug/L,0.86,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1043-24 ,,,1043-24,219,SURF,2024-07-29,11:11:00 AM,0,0.00,,ug/L,57.76,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1175-24 ,,,1175-24,219,SURF,2024-07-29,11:11:00 AM,0,0.00,,ug/L,55.69,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1137-24 ,,,1137-24,401,SURF,2024-07-29,12:00:00 AM,0,0.00,,ug/L,0.03,,,Field_Blank,Field Blank,
CHL_A_COR,CHL1138-24 ,,,1138-24,401,SURF,2024-07-29,12:00:00 AM,0,0.00,,ug/L,0.01,,,Field_Blank,Field Blank,
CHL_A_COR,CHL1057-24 ,,,1057-24,195,SURF,2024-07-29,3:07:00 PM,0,0.00,,ug/L,166.12,,,Limpp,Limpp 1,
CHL_A_COR,CHL1058-24 ,,,1058-24,195,SURF,2024-07-29,3:07:00 PM,0,0.00,,ug/L,166.78,,,Limpp,Limpp 1,
CHL_A_COR,CHL1045-24 ,,,1045-24,224,SURF,2024-07-29,4:05:00 PM,0,0.00,,ug/L,12.90,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL1046-24 ,,,1046-24,224,SURF,2024-07-29,4:05:00 PM,0,0.00,,ug/L,12.50,,,Happy_Holler,Happy Holler 1,
CHL_A_COR,CHL1051-24 ,,,1051-24,180,SURF,2024-07-29,5:43:00 PM,0,0.00,,ug/L,19.18,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL1052-24 ,,,1052-24,180,SURF,2024-07-29,5:43:00 PM,0,0.00,,ug/L,20.20,,,Bilby_Ranch,Bilby Ranch 1,
CHL_A_COR,CHL1149-24 ,,,1149-24,179,SURF,2024-07-30,6:48:00 AM,0,0.00,,ug/L,16.48,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL1150-24 ,,,1150-24,179,SURF,2024-07-30,6:48:00 AM,0,0.00,,ug/L,16.35,,,Nodaway_County,Nodaway County 1,
CHL_A_COR,CHL1143-24 ,,,1143-24,181,SURF,2024-07-30,7:53:00 AM,0,0.00,,ug/L,4.87,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL1144-24 ,,,1144-24,181,SURF,2024-07-30,7:53:00 AM,0,0.00,,ug/L,4.65,,,Mozingo,Mozingo 1,
CHL_A_COR,CHL1173-24 ,,,1173-24,185,SURF,2024-07-30,10:03:00 AM,0,0.00,,ug/L,30.61,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL1174-24 ,,,1174-24,185,SURF,2024-07-30,10:03:00 AM,0,0.00,,ug/L,30.62,,,Harrison_County,Harrison County 1,
CHL_A_COR,CHL1167-24 ,,,1167-24,164,SURF,2024-07-30,12:31:00 PM,0,0.00,,ug/L,42.06,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL1168-24 ,,,1168-24,164,SURF,2024-07-30,12:31:00 PM,0,0.00,,ug/L,42.72,,,Elmwood,Elmwood 1,
CHL_A_COR,CHL1161-24 ,,,1161-24,237,SURF,2024-07-30,1:17:00 PM,0,0.00,,ug/L,7.55,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL1162-24 ,,,1162-24,237,SURF,2024-07-30,1:17:00 PM,0,0.00,,ug/L,7.99,,,Milan_North,Milan (North) 1,
CHL_A_COR,CHL1186-24 ,,,1186-24,089,SURF,2024-07-30,2:28:00 PM,0,0.00,,ug/L,14.21,,,Truman,Truman 1,
CHL_A_COR,CHL1187-24 ,,,1187-24,089,SURF,2024-07-30,2:28:00 PM,0,0.00,,ug/L,13.94,,,Truman,Truman 1,
CHL_A_COR,CHL1155-24 ,,,1155-24,133,SURF,2024-07-30,2:52:00 PM,0,0.00,,ug/L,5.63,,,Forest,Forest 1,
CHL_A_COR,CHL1156-24 ,,,1156-24,133,SURF,2024-07-30,2:52:00 PM,0,0.00,,ug/L,5.83,,,Forest,Forest 1,
CHL_A_COR,CHL1208-24 ,,,1208-24,053,SURF,2024-07-31,8:39:00 AM,0,0.00,,ug/L,48.74,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL1209-24 ,,,1209-24,053,SURF,2024-07-31,8:39:00 AM,0,0.00,,ug/L,49.11,,,Memphis_City,Memphis City 1,
CHL_A_COR,CHL1232-24 ,,,1232-24,182,SURF,2024-07-31,10:12:00 AM,0,0.00,,ug/L,12.11,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL1233-24 ,,,1233-24,182,SURF,2024-07-31,10:12:00 AM,0,0.00,,ug/L,12.91,,,Fox_Valley,Fox Valley 1,
CHL_A_COR,CHL1202-24 ,,,1202-24,057,SURF,2024-07-31,12:09:00 AM,0,0.00,,ug/L,14.76,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL1203-24 ,,,1203-24,057,SURF,2024-07-31,12:09:00 AM,0,0.00,,ug/L,14.41,,,Deer_Ridge,Deer Ridge 1,
CHL_A_COR,CHL1220-24 ,,,1220-24,114,SURF,2024-07-31,1:35:00 PM,0,0.00,,ug/L,35.41,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL1221-24 ,,,1221-24,114,SURF,2024-07-31,1:35:00 PM,0,0.00,,ug/L,35.65,,,Henry_Sever,Henry Sever 1,
CHL_A_COR,CHL1214-24 ,,,1214-24,274,SURF,2024-07-31,3:12:00 PM,0,0.00,,ug/L,0.94,,,Alpine,Alpine 1,
CHL_A_COR,CHL1215-24 ,,,1215-24,274,SURF,2024-07-31,3:12:00 PM,0,0.00,,ug/L,1.28,,,Alpine,Alpine 1,
CHL_A_COR,CHL1226-24 ,,,1226-24,048,SURF,2024-07-31,3:25:00 PM,0,0.00,,ug/L,14.88,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL1227-24 ,,,1227-24,048,SURF,2024-07-31,3:25:00 PM,0,0.00,,ug/L,16.16,,,Long_Branch,Long Branch 1,
CHL_A_COR,CHL1244-24 ,,,1244-24,117,SURF,2024-08-02,10:24:00 AM,0,0.00,,ug/L,43.04,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL1246-22 ,,,1246-22,117,SURF,2024-08-02,10:24:00 AM,0,0.00,,ug/L,44.50,,,Little_Dixie,Little Dixie 1,
CHL_A_COR,CHL1251-24 ,,,1251-24,411,SURF,2024-08-02,2:32:00 PM,0,0.00,,ug/L,23.69,,,Cedar,Cedar 1,
CHL_A_COR,CHL1252-24 ,,,1252-24,411,SURF,2024-08-02,2:32:00 PM,0,0.00,,ug/L,26.04,,,Cedar,Cedar 1,
CHL_A_COR,CHL1257-24 ,,,1257-24,046,SURF,2024-08-05,10:51:00 AM,0,0.00,,ug/L,15.92,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1258-24 ,,,1258-24,046,SURF,2024-08-05,10:51:00 AM,0,0.00,,ug/L,15.94,,,Thomas_Hill,Thomas Hill 1,
CHL_A_COR,CHL1267-24 ,,,1267-24,092,SURF,2024-08-05,12:29:00 PM,0,0.00,,ug/L,7.11,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL1268-24 ,,,1268-24,092,SURF,2024-08-05,12:29:00 PM,0,0.00,,ug/L,7.40,,,Pomme_De_Terre,Pomme de Terre 1,
CHL_A_COR,CHL1261-24 ,,,1261-24,096,SURF,2024-08-05,2:57:00 PM,0,0.00,,ug/L,3.64,,,Fellows,Fellows 1,
CHL_A_COR,CHL1262-24 ,,,1262-24,096,SURF,2024-08-05,2:57:00 PM,0,0.00,,ug/L,3.74,,,Fellows,Fellows 1,
CHL_A_COR,CHL1273-24 ,,,1273-24,091,SURF,2024-08-05,5:39:00 PM,0,0.00,,ug/L,22.83,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL1274-24 ,,,1274-24,091,SURF,2024-08-05,5:39:00 PM,0,0.00,,ug/L,22.84,,,Atkinson,Atkinson 1,
CHL_A_COR,CHL1427-24 ,,,1427-24,070,SURF,2024-08-06,7:59:00 AM,0,0.00,,ug/L,70.30,,,North,North 1,
CHL_A_COR,CHL1428-24 ,,,1428-24,070,SURF,2024-08-06,7:59:00 AM,0,0.00,,ug/L,69.03,,,North,North 1,
CHL_A_COR,CHL1289-24 ,,,1289-24,120,SURF,2024-08-06,9:26:00 AM,0,0.00,,ug/L,25.32,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL1290-24 ,,,1290-24,120,SURF,2024-08-06,9:26:00 AM,0,0.00,,ug/L,26.09,,,Winnebago,Winnebago 1,
CHL_A_COR,CHL1433-24 ,,,1433-24,169,SURF,2024-08-06,10:48:00 AM,0,0.00,,ug/L,77.85,,,Gopher,Gopher 1,
CHL_A_COR,CHL1434-24 ,,,1434-24,169,SURF,2024-08-06,10:48:00 AM,0,0.00,,ug/L,78.24,,,Gopher,Gopher 1,
CHL_A_COR,CHL1283-24 ,,,1283-24,183,SURF,2024-08-06,12:22:00 PM,0,0.00,,ug/L,20.37,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL1284-24 ,,,1284-24,183,SURF,2024-08-06,12:22:00 PM,0,0.00,,ug/L,18.26,,,Hazel_Hill,Hazel Hill 1,
CHL_A_COR,CHL1383-24 ,,,1383-24,072,SURF,2024-08-06,12:46:00 PM,0,0.00,,ug/L,27.28,,,Smithville,Smithville 1,
CHL_A_COR,CHL1384-24 ,,,1384-24,072,SURF,2024-08-06,12:46:00 PM,0,0.00,,ug/L,27.09,,,Smithville,Smithville 1,
CHL_A_COR,CHL1415-24 ,,,1415-24,150,SURF,2024-08-06,2:05:00 PM,0,0.00,,ug/L,60.41,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL1416-24 ,,,1416-24,150,SURF,2024-08-06,2:05:00 PM,0,0.00,,ug/L,57.03,,,Blind_Pony,Blind Pony 1,
CHL_A_COR,CHL1421-24 ,,,1421-24,121,SURF,2024-08-06,3:28:00 PM,0,0.00,,ug/L,22.03,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL1422-24 ,,,1422-24,121,SURF,2024-08-06,3:28:00 PM,0,0.00,,ug/L,24.16,,,Higginsville,Higginsville 1,
CHL_A_COR,CHL1321-24 ,,,1321-24,074,SURF,2024-08-07,8:27:00 AM,0,0.00,,ug/L,27.65,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL1322-24 ,,,1322-24,074,SURF,2024-08-07,8:27:00 AM,0,0.00,,ug/L,28.52,,,Watkins_Mill,Watkins Mill 1,
CHL_A_COR,CHL1315-24 ,,,1315-24,081,SURF,2024-08-07,10:07:00 AM,0,0.00,,ug/L,30.28,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL1316-24 ,,,1316-24,081,SURF,2024-08-07,10:07:00 AM,0,0.00,,ug/L,30.78,,,Pony_Express,Pony Express 1,
CHL_A_COR,CHL1327-24 ,,,1327-24,317,SURF,2024-08-07,11:00:00 AM,0,0.00,,ug/L,24.78,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL1328-24 ,,,1328-24,317,SURF,2024-08-07,11:00:00 AM,0,0.00,,ug/L,23.74,,,Buffalo_Bill,Buffalo Bill 1,
CHL_A_COR,CHL1309-24 ,,,1309-24,192,SURF,2024-08-07,1:55:00 PM,0,0.00,,ug/L,14.65,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL1310-24 ,,,1310-24,192,SURF,2024-08-07,1:55:00 PM,0,0.00,,ug/L,15.27,,,Jo_Shelby,Jo Shelby 1,
CHL_A_COR,CHL1297-24 ,,,1297-24,087,SURF,2024-08-07,3:07:00 PM,0,0.00,,ug/L,5.52,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1298-24 ,,,1298-24,087,SURF,2024-08-07,3:07:00 PM,0,0.00,,ug/L,5.73,,,Brookfield,Brookfield 1,
CHL_A_COR,CHL1303-24 ,,,1303-24,049,SURF,2024-08-07,4:26:00 PM,0,0.00,,ug/L,44.99,,,Macon,Macon 1,
CHL_A_COR,CHL1304-24 ,,,1304-24,049,SURF,2024-08-07,4:26:00 PM,0,0.00,,ug/L,46.18,,,Macon,Macon 1,
CHL_A_COR,CHL1339-24 ,,,1339-24,011,SURF,2024-08-08,11:36:00 AM,0,0.00,,ug/L,10.05,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL1340-24 ,,,1340-24,011,SURF,2024-08-08,11:36:00 AM,0,0.00,,ug/L,10.59,,,Peaceful_Valley,Peaceful Valley 1,
CHL_A_COR,CHL1345-24 ,,,1345-24,145,SURF,2024-08-08,11:50:00 AM,0,0.00,,ug/L,28.70,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1346-24 ,,,1346-24,145,SURF,2024-08-08,11:50:00 AM,0,0.00,,ug/L,29.55,,,Mark_Twain,Mark Twain 1,
CHL_A_COR,CHL1471-24 ,,,1471-24,219,SURF,2024-08-12,10:05:00 AM,0,0.00,,ug/L,46.16,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1472-24 ,,,1472-24,219,SURF,2024-08-12,10:05:00 AM,0,0.00,,ug/L,43.92,,,Dairy_1,Dairy 1 1,
CHL_A_COR,CHL1477-24 ,,,1477-24,440,SURF,2024-08-12,12:08:00 PM,0,0.00,,ug/L,16.94,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1478-24 ,,,1478-24,440,SURF,2024-08-12,12:08:00 PM,0,0.00,,ug/L,18.39,,,Crow_Pond,Crow Pond 1,
CHL_A_COR,CHL1484-24 ,,,1484-24,088,SURF,2024-08-13,10:26:00 AM,0,0.00,,ug/L,19.21,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1485-24 ,,,1485-24,088,SURF,2024-08-13,10:26:00 AM,0,0.00,,ug/L,17.99,,,Marceline_South,Marceline (South) 1,
CHL_A_COR,CHL1490-24 ,,,1490-24,149,SURF,2024-08-14,12:44:00 PM,0,0.00,,ug/L,4.43,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1491-24 ,,,1491-24,149,SURF,2024-08-14,12:44:00 PM,0,0.00,,ug/L,4.41,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,
CHL_A_COR,CHL1367-24 ,,,1367-24,115,SURF,2024-08-12,9:32:00 AM,0,0.00,,ug/L,18.94,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL1368-24 ,,,1368-24,115,SURF,2024-08-12,9:32:00 AM,0,0.00,,ug/L,19.05,,,Hunnewell,Hunnewell 1,
CHL_A_COR,CHL1355-24 ,,,1355-24,003,SURF,2024-08-12,12:15:00 PM,0,0.00,,ug/L,4.50,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1356-24 ,,,1356-24,003,SURF,2024-08-12,12:15:00 PM,0,0.00,,ug/L,4.80,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1361-24 ,,,1361-24,003-FD,SURF,2024-08-12,12:15:00 PM,0,0.00,,ug/L,4.20,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1362-24 ,,,1362-24,003-FD,SURF,2024-08-12,12:15:00 PM,0,0.00,,ug/L,4.53,,,Bowling_Green_East,Bowling Green (East) 1,
CHL_A_COR,CHL1439-24 ,,,1439-24,005,SURF,2024-08-12,1:48:00 PM,0,0.00,,ug/L,3.54,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1440-24 ,,,1440-24,005,SURF,2024-08-12,1:48:00 PM,0,0.00,,ug/L,3.35,,,Lincoln,Lincoln 1,
CHL_A_COR,CHL1373-24 ,,,1373-24,197,SURF,2024-08-12,3:11:00 PM,0,0.00,,ug/L,28.16,,,Prairie,Prairie 1,
CHL_A_COR,CHL1374-24 ,,,1374-24,197,SURF,2024-08-12,3:11:00 PM,0,0.00,,ug/L,28.50,,,Prairie,Prairie 1,
CHL_A_COR,CHL1397-24 ,,,1397-24,018,SURF,2024-08-13,12:24:00 PM,0,0.00,,ug/L,0.92,,,Capri,Capri 1,
CHL_A_COR,CHL1398-24 ,,,1398-24,018,SURF,2024-08-13,12:24:00 PM,0,0.00,,ug/L,0.89,,,Capri,Capri 1,
CHL_A_COR,CHL1403-24 ,,,1403-24,112,SURF,2024-08-13,1:18:00 PM,0,0.00,,ug/L,0.97,,,Shayne,Shayne 1,
CHL_A_COR,CHL1404-24 ,,,1404-24,112,SURF,2024-08-13,1:18:00 PM,0,0.00,,ug/L,1.00,,,Shayne,Shayne 1,
CHL_A_COR,CHL1409-24 ,,,1409-24,021,SURF,2024-08-13,10:38:00 AM,0,0.00,,ug/L,2.90,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1410-24 ,,,1410-24,021,SURF,2024-08-13,10:38:00 AM,0,0.00,,ug/L,2.68,,,Goose_Creek,Goose Creek 1,
CHL_A_COR,CHL1445-24 ,,,1445-24,014,SURF,2024-08-13,8:51:00 AM,0,0.00,,ug/L,25.65,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1446-24 ,,,1446-24,014,SURF,2024-08-13,8:51:00 AM,0,0.00,,ug/L,27.13,,,Tishomingo,Tishomingo 1,
CHL_A_COR,CHL1451-24 ,,,1451-24,454,SURF,2024-08-13,7:52:00 AM,0,0.00,,ug/L,58.96,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1452-24 ,,,1452-24,454,SURF,2024-08-13,7:52:00 AM,0,0.00,,ug/L,59.00,,,Cedar_Hill_Lake_1,Cedar Hill (Lake 1) 1,
CHL_A_COR,CHL1457-24 ,,,1457-24,186,SURF,2024-08-13,2:31:00 PM,0,0.00,,ug/L,58.37,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL1458-24 ,,,1458-24,186,SURF,2024-08-13,2:31:00 PM,0,0.00,,ug/L,60.39,,,Carl_DiSalvo,Carl DiSalvo 1,
CHL_A_COR,CHL1503-24 ,,,1503-24,110,SURF,2024-08-14,3:17:00 PM,0,0.00,,ug/L,5.82,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL1504-24 ,,,1504-24,110,SURF,2024-08-14,3:17:00 PM,0,0.00,,ug/L,6.04,,,Little_Prairie,Little Prairie 1,
CHL_A_COR,CHL1497-24 ,,,1497-24,039,SURF,2024-08-14,12:45:00 PM,0,0.00,,ug/L,2.09,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1498-24 ,,,1498-24,039,SURF,2024-08-14,12:45:00 PM,0,0.00,,ug/L,1.82,,,Council_Bluff,Council Bluff 1,
CHL_A_COR,CHL1469-24 ,,,1469-24,036,SURF,2024-08-14,9:41:00 AM,0,0.00,,ug/L,3.38,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL1470-24 ,,,1470-24,036,SURF,2024-08-14,9:41:00 AM,0,0.00,,ug/L,3.43,,,Clearwater,Clearwater 1,
CHL_A_COR,CHL1463-24 ,,,1463-24,030,SURF,2024-08-14,7:41:00 AM,0,0.00,,ug/L,36.62,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL1464-24 ,,,1464-24,030,SURF,2024-08-14,7:41:00 AM,0,0.00,,ug/L,38.75,,,Wappapello,Wappapello 1,
CHL_A_COR,CHL1513-24 ,,,1513-24,274,SURF,2024-08-16,11:14:00 AM,0,0.00,,ug/L,1.51,,,Alpine,Alpine 1,
CHL_A_COR,CHL1514-24 ,,,1514-24,274,SURF,2024-08-16,11:14:00 AM,0,0.00,,ug/L,1.62,,,Alpine,Alpine 1,
CHL_A_COR,CHL1519-24 ,,,1519-24,072,SURF,2024-08-20,2:49:00 PM,0,0.00,,ug/L,34.62,,,Smithville,Smithville 1,
CHL_A_COR,CHL1520-24 ,,,1520-24,072,SURF,2024-08-20,2:49:00 PM,0,0.00,,ug/L,34.72,,,Smithville,Smithville 1,
